66.249.67.197 - - [18/Jul/2011:03:35:52 -0500] "GET /robots.txt HTTP/1.1" 404 286 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
24.148.0.215 - - [20/Jul/2011:14:44:23 -0500] "GET /wp-admin/images/white-grad.png HTTP/1.1" 200 210 "http://www.npcassoc.org/wp-admin/install.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:23 -0500] "GET /favicon.ico HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:24 -0500] "GET /favicon.ico HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; Google Desktop/5.9.1005.12335; http://desktop.google.com/)"
24.148.0.215 - - [20/Jul/2011:14:44:41 -0500] "GET /wp-admin/images/white-grad-active.png HTTP/1.1" 200 223 "http://www.npcassoc.org/wp-admin/install.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:42 -0500] "POST /wp-admin/install.php?step=2 HTTP/1.1" 200 860 "http://www.npcassoc.org/wp-admin/install.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:42 -0500] "GET /favicon.ico HTTP/1.1" 404 289 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:44 -0500] "GET /wp-login.php HTTP/1.1" 200 969 "http://www.npcassoc.org/wp-admin/install.php?step=2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:46 -0500] "GET /wp-admin/css/login.css?ver=20100601 HTTP/1.1" 200 2079 "http://www.npcassoc.org/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:46 -0500] "GET /wp-admin/css/colors-fresh.css?ver=20100610 HTTP/1.1" 200 30225 "http://www.npcassoc.org/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:46 -0500] "GET /wp-admin/images/logo-login.gif HTTP/1.1" 200 4816 "http://www.npcassoc.org/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:46 -0500] "GET /wp-admin/images/button-grad.png HTTP/1.1" 200 243 "http://www.npcassoc.org/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:46 -0500] "GET /favicon.ico HTTP/1.1" 404 289 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:58 -0500] "GET /wp-admin/images/button-grad-active.png HTTP/1.1" 200 284 "http://www.npcassoc.org/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:58 -0500] "POST /wp-login.php HTTP/1.1" 302 20 "http://www.npcassoc.org/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:44:59 -0500] "GET /wp-admin/ HTTP/1.1" 200 7547 "http://www.npcassoc.org/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-includes/js/thickbox/thickbox.css?ver=20090514 HTTP/1.1" 200 3864 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load=dashboard,plugin-install,global,wp-admin&ver=030f653716b08ff25b8bfcccabe4bdbd HTTP/1.1" 200 65579 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/load-scripts.php?c=0&load=jquery,utils,quicktags&ver=b50ff5b9792a9e89a2e131ad3119a463 HTTP/1.1" 200 85683 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/wp-logo.png?ver=20100531 HTTP/1.1" 200 2251 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/menu.png?ver=20100531 HTTP/1.1" 200 12527 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/fav-arrow.gif?ver=20100531 HTTP/1.1" 200 241 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-includes/images/blank.gif HTTP/1.1" 200 43 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/menu-bits.gif?ver=20100610 HTTP/1.1" 200 1139 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/menu-dark.gif HTTP/1.1" 200 245 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/menu-arrows.gif HTTP/1.1" 200 330 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/screen-options-right.gif?ver=20100531 HTTP/1.1" 200 178 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/icons32.png?ver=20100531 HTTP/1.1" 200 14649 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/gray-grad.png HTTP/1.1" 200 213 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/images/wpspin_light.gif HTTP/1.1" 200 2193 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/load-scripts.php?c=0&load=hoverIntent,common,jquery-color,wp-ajax-response,wp-lists,jquery-ui-core,jquery-ui-resizable,admin-comments,jquery-ui-sortable,postbox,dashboard,thickbox,plugin-install,media-upload&ver=1c33e12a06a28402104d18bdc95ada53 HTTP/1.1" 200 99845 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 5886 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&1311191083417 HTTP/1.1" 200 1114 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/index-extra.php?jax=dashboard_incoming_links HTTP/1.1" 200 205 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:00 -0500] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&1311191083652 HTTP/1.1" 200 572 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:01 -0500] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&1311191083914 HTTP/1.1" 200 1 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:01 -0500] "GET /wp-admin/index-extra.php?jax=dashboard_primary HTTP/1.1" 200 630 "http://www.npcassoc.org/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
24.148.0.215 - - [20/Jul/2011:14:45:01 -0500] "GET /favicon.ico HTTP/1.1" 404 289 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
